,name,img,description,tags,Cronologia,Materiale e Tecnica,Dimensioni,Collocazione,Inventario,Stato di conservazione,Acquisizione,Ambito Culturale,Specifiche di reperimento,Osservazioni,Dati di scavo,Autore,Dritto,Rovescio,Notizie storico-critiche,Zecca,Url,museumName,Altezza,Diametro,Larghezza,Lunghezza,Profondità,Spessore
713,Vedute della villa Bottacin - Prospetto generale della villa e del parco Bottacin,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/18841.jpg?itok=mbCR452y,"Prospetto generale della villa e del parco Bottacin - Alberto Rieger per Nicola Bottacin eseguì un album di 5 acquerelli raffiguranti l’ampio parco situato nella Valle di San Giovanni che accoglieva «una casa svizzera, ed altra a foggia Tirolese contenente un piccolo museo di storia naturale e d’antiquaria, un lago e varj giochi d’acqua». I 5 acquerelli (Prospetto generale, L’abitazione, La parte svizzera, La rovina, Il Castello al cacciatore noto come torre romantica) compaiono citati come proprietà di Bottacin sin dal 1870. Immagini di un’epoca serre stipate di piante esotiche, decine e decine di specie di rose e di camelie. Tale rigoglioso parco, munito di una villa-castello di foggia medievale progettata dal ticinese Giuseppe Bernardi, suscitò l’interesse di Massimiliano che vi si recò personalmente nel 1854 traendone preziosi spunti per la progettazione del parco di Miramare. In competizione con il «paradiso botanico» di Bottacin entrò la villa extraurbana del barone Pasquale Revoltella, la quale compare in una serie di acquerelli sempre di Alberto Rieger di proprietà del Museo Revoltella di Trieste. ",['DIPINTO'],"XIX sec. d.C., terzo quarto sec.",CARTA; ACQUERELLO,Altezza: 34 cm Larghezza: 47 cm,,167/1874,Buono,Fondo Bottacin,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/vedute-villa-bottacin-prospetto-generale-villa-parco-bottacin,museo-bottacin,34,0,47.0,0,0,0
714,Ritratto di Nicola Bottacin,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/18843.jpg?itok=6mE2bsGG,"Ritratto di Nicola Bottacin. Dipinto commissionato al pittore- ritrattista padovano Augusto Caratti da parte del Comune di Padova per il museo Bottacin, con ogni probabilità il ritratto di Nicola Bottacin venne ripreso non dal vivo ma da un ritratto fotografico.",['DIPINTO'],"XIX sec. d.C., ultimo quarto sec.",TELA; OLIO,Altezza: 76 cm Larghezza: 60 cm,,50,Buono,Acquisto,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/ritratto-nicola-bottacin,museo-bottacin,76,0,60.0,0,0,0
715,Vedute di villa Bottacin - L'abitazione,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/18902.jpg?itok=TI5ho68w," L'abitazione - Alberto Rieger per Nicola Bottacin eseguì un album di 5 acquerelli raffiguranti l’ampio parco situato nella Valle di San Giovanni che accoglieva «una casa svizzera, ed altra a foggia Tirolese contenente un piccolo museo di storia naturale e d’antiquaria, un lago e varj giochi d’acqua». I 5 acquerelli (Prospetto generale, L’abitazione, La parte svizzera, La rovina, Il Castello al cacciatore noto come torre romantica) compaiono citati come proprietà di Bottacin sin dal 1870. Immagini di un’epoca serre stipate di piante esotiche, decine e decine di specie di rose e di camelie. Tale rigoglioso parco, munito di una villa-castello di foggia medievale progettata dal ticinese Giuseppe Bernardi, suscitò l’interesse di Massimiliano che vi si recò personalmente nel 1854 traendone preziosi spunti per la progettazione del parco di Miramare. In competizione con il «paradiso botanico» di Bottacin entrò la villa extraurbana del barone Pasquale Revoltella, la quale compare in una serie di acquerelli sempre di Alberto Rieger di proprietà del Museo Revoltella di Trieste. ",['DIPINTO'],"XIX sec. d.C., terzo quarto sec.",CARTA; ACQUERELLO,Altezza: 36 cm Larghezza: 47 cm,,168/1874,Buono,Fondo Bottacin,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/vedute-villa-bottacin-abitazione,museo-bottacin,36,0,47.0,0,0,0
716,Bimbo con piattino su cuscino,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19189.jpg?itok=__BKWbL4,,['SCULTURA'],sec.,MARMO; MANIFATTURA,,,132/1874,Buono,,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/bimbo-piattino-cuscino,museo-bottacin,,,,,,
717,Flora,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19285.jpg?itok=4qpmi7uw,,['SCULTURA'],sec.,MARMO; MANIFATTURA,Altezza: 146 cm Larghezza: 54 cm Profondità: 41 cm,,120/1874,Buono,,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/flora,museo-bottacin,146,0,54.0,0,41,0
718,Salomè con la Testa del Battista,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/18885.jpg?itok=EzUuJ7D8,Pervenuto al Museo Bottacin nel 1938 l'acquerello su carta presenta analogie con le opere dell'artista boemo Leopold Schmutzler ( 1864-1941),['DIPINTO'],"XX sec. d.C., secondo quarto sec.",CARTA; ACQUERELLO,Altezza: 35 cm Larghezza: 32 cm,,MB 75,Buono,Acquisto,,,,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/salome-testa-battista,museo-bottacin,35,0,32.0,0,0,0
719,Vecchio cacciatore,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/18900.jpg?itok=67bjkRf0,,['DIPINTO'],XIX sec. d.C. sec.,CARTA; ACQUERELLO,"Altezza: 22,8 cm Larghezza: 34,5 cm",,83,Buono,Fondo Bottacin,,,Copia da Domenico Induno,,,,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/oggetti-vari/vecchio-cacciatore,museo-bottacin,22,0,34.0,0,0,0
720,Sigillo Comitato di Difesa di Padova,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19617.jpg?itok=0ofV1BNJ,Sigillo Comitato di Difesa di Padova,['SIGILLO'],sec.,BRONZO; FUSIONE,Altezza: 28 cm Larghezza: 33 cm,,Pad.206,,,,,,,,Sigillo Comitato di Difesa di Padova D/ COMITATO DI DIFESA PADOVA,,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/sigillo-comitato-difesa-padova,museo-bottacin,28,0,33.0,0,0,0
721,Medaglia celebrativa Pio IX e Carlo Alberto,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19632.jpg?itok=Lu_Vsitd,Medaglia celebrativa Pio IX e Carlo Alberto,['MEDAGLIA'],sec.,OTTONE; CONIAZIONE,Diametro: 23 cm,,Ind.39,,,,,,,,PIO IX -PONT.MAX. suo busto a destra,CARLO ALBERTO RE DI SARDEGNA sua testa a sinistra,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/medaglia-celebrativa-pio-ix-carlo-alberto,museo-bottacin,0,23,0.0,0,0,0
722,Medaglia commemorativa morte Garibaldi,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19633.jpg?itok=zpNfSo_M,Medaglia commemorativa morte Garibaldi,['MEDAGLIA'],sec.,OTTONE; CONIAZIONE,Diam 50 mm,,Ind.360,,,,,,,,GIUSEPPE GARIBALDI suo busto a sinistra quasi di prospetto in uniforme da volontario e berretto,EROE DEI DUE MONDI GLORIA DELL'UMANITA GENIO IMMORTALE PER LA LIBERTA DEI POPOLI LA REDENZIONE DELLA PATRIA SOFFRI PUGNO VINSE,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/medaglia-commemorativa-morte-garibaldi,museo-bottacin,,,,,,
723,Decorazione al merito ai soldati della Presa di Roma 1870,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19466.jpg?itok=eedSVUjB,Decorazione al merito ai soldati della Presa di Roma 1870,['MEDAGLIA'],sec.,ARGENTO; CONIAZIONE,Diametro: 30 mm cm,,Ind.299,,,,,,,,Lupa con gemelli sopra un basamento sul quale: S.P.Q.R.,AL MERITO in corona di quercia,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/decorazione-merito-soldati-presa-roma-1870,museo-bottacin,0,30,0.0,0,0,0
724,Decorazione francese Ordine della Legion d'onore Insegna di Cavaliere,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/19538.jpg?itok=wS6I_hAU,Decorazione francese Ordine della Legion d'onore Insegna di Cavaliere,['DECORAZIONI E MEDAGLIE'],sec.,ARGENTO; FUSIONE,Altezza: 39 cm,,Nap.621,,,,,,,,"Croce a 5 bracci biforcati smaltati di bianco e uniti tra loro da una corona di alloro smaltata di verde.
D/ Al centro vi e l'effige di Napoleone e la leggenda su fondo blu :NAPOLEON EMP.DES FRANCAIS",R/ al centro due bandiere francesi decussate e la leggenda su fondo blu:  HONOUR ET PATRIE Sopra vi sta una corona sormontata da aquila,,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/decorazione-francese-ordine-legion-onore-insegna-cavaliere,museo-bottacin,39,0,0.0,0,0,0
725,Medaglia con autoritratto dello scultore Andrea Briosco,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108891.jpg?itok=llXUKMJz,Medaglia con autoritratto dello scultore Andrea Briosco,['MEDAGLIA'],sec.,BRONZO; FUSIONE,Diametro: 50 cm,,"Pad.121, depositi",,,,,,,Andrea Brisosco detto il Riccio,Testa di Andrea Briosco a sinistra.,Albero spezzato con ramo frondoso alla base. Sopra una stella.,"La medaglia riporta l’autoritratto dello scultore Andrea Briosco con la caratteristica capigliatura riccioluta, tratto fisionomico da cui deriva il soprannome di Riccio. Su questa stessa faccia la legenda, ANDREAS CRISPVS PATAVINVS AEREVM D[ivi] ANT[onii] CANDALABRVM F[ecit], ricorda e celebra, quasi come un epitaffio, l’arte dello scultore e in particolare la sua opera di maggior rilievo: il candelabro eseguito per Basilica del Santo. 
Sono molti gli autoritratti del Riccio che compaiono nelle sue opere, egli si cela tra le figure dei suoi bassorilievi ma si rende sempre riconoscibile per la folta capigliatura riccia, talvolta parzialmente coperta da un berretto. La formazione dell’artista nella bottega orafa del padre comprova l’abitudine a esprimersi in dimensioni ridotte  e la predisposizione all’estrema accuratezza nei dettagli. Questo aspetto dell’abilità tecnica del Riccio permette di dubitare della sua mano nella resa non perfetta del rilievo e della fusione della medaglia. La legenda e il tipo del rovescio inducono ad attribuire l’opera alla scuola padovana: in particolare l’albero spezzato sembra indicare allegoricamente la morte dello scultore mentre il ramo con nuovi germogli alle sue radici indicherebbe i suoi discepoli. Tale significato viene inoltre enfatizzato dal motto OBSTANTE GENIO, a sottolineare come l’abilità artistica continui la sua opera nonostante i colpi avversi della fortuna. Lo stesso motto potrebbe però essere letto come celebrativo della conclusione dei lavori per il candelabro pasquale ostacolati dalla guerra contro la lega di Cambrai e datare quindi la medaglia al momento della consegna del candelabro alla  Basilica del Santo nel 1516.",,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/medaglia-autoritratto-scultore-andrea-briosco,museo-bottacin,0,50,0.0,0,0,0
726,Palazzo della Ragione,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108892.jpg?itok=6u32FMR4,Palazzo della Ragione,['Medaglia'],sec.,BRONZO; CONIAZIONE,Diametro: 70 cm,,"Ita Grilli 18, deposito",,,,,,,Angelo Grilli,"Il Palazzo della Ragione di Padova visto da sud-ovest, da piazza delle Erbe, con fontana, volto della Corda, angolo del Palazzo Municipale con stemma del Comune, banchi del mercato.","Rappresentazione allegorica di astrologia, architettura e pittura( con un putto che tiene il pennello)","Medaglia coniata, realizzata nel 1995 dallo Stabilimento Stefano Johnson di Milano per il Comune di Padova, per celebrare la città e i suoi monumenti.",,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/palazzo-ragione,museo-bottacin,0,70,0.0,0,0,0
727,Medaglia celebrativa per la conclusione dei lavori di restauro della Cappella degli Scrovegni 2001,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108893.jpg?itok=BvnLZVGU,Medaglia celebrativa per la conclusione dei lavori di restauro della Cappella degli Scrovegni 2001,['MEDAGLIA'],sec.,BRONZO; CONIAZIONE,Diametro: 60 cm,,30407,,,,,,,Francesco Lucianetti,Veduta prospettica di fronte dell'ingresso della Cappella degli Scrovegni,Veduta prospettica dell'intreno della Cappella,Medaglia ceLebrativa per la conclusione dei lavori di restauro della Cappella degli Scrovegni 2001,,https://padovamusei.it/it/musei/museo-bottacin/collezioni/medaglie-monete-decorazioni-sigilli/medaglia-celebrativa-conclusione-lavori-restauro-cappella-scrovegni-2001,museo-bottacin,0,60,0.0,0,0,0
728,Denaro di Carlo Magno,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/94823.jpg?itok=MwnYGoBm,denaro di Carlo Magno ,['Moneta'],VIII-IX sec. d.C. sec.,ARGENTO; CONIAZIONE,Diametro: 19 cm Peso (gr.): 1.17,,"Ita 2, in esposizione",,,,,,,,KAROLVS in monogramma cruciforme ; ai 4 angoli 3 globetti a piramide,+TARVISIO nel campo globetto in cerchio di globetti,"Con l'ascesa al trono Carlo Magno si limitò dapprima a sostituire il suo nome a quello del padre, così come dopo l’annessione del regno dei Longobardi lasciò coniare tremissi d’oro come quelli emessi da Desiderio, ma successivamente si trovò nella necessità di procedere ad una riforma.
Nel Concilio di Mantova del 781 vietò, infatti di utilizzare le monete correnti, che dovevano essere sostituite dai denari di argento da gr. 1,3 emessi ora anche in zecche italiane, come Milano Parma, Piacenza, Treviso , Lucca ed altre.",Treviso,https://padovamusei.it/it/musei/museo-bottacin/collezioni/monete/denaro-carlo-magno,museo-bottacin,0,19,0.0,0,0,0
729,Statere incuso di Metaponto,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/94829.jpg?itok=Oy2iwDRf,Statere incuso di Metaponto,['Moneta'],V sec. a.C. sec.,"Argento, coniazione",Diametro: 25 cm Peso (gr.): 7.92,,"29/12/1871, in esposizione",,,,,,,,"ΜΕΤΑ Spiga di grano ; around, border of dots within two concentric linear circles. Rev. Ear of barley with eight grains, all incuse; rayed border","Spiga di grano incusa, bordo di piccole linee","Le colonie greche in Italia coniavano specialmente stateri: le prime emissioni di alcuni di questi stateri, come quelli di Metaponto, raffiguranti la spiga, o quelli di Crotone con il tripode, erano di una tipologia del tutto particolare. Essi avevano infatti da entrambi i lati la stessa raffigurazione: da un lato impressa in rievo, dall’altra incavata. Queste monete, chiamate “incuse”, furono coniate solo da poche città greche dell’Italia meridionale per un periodo di circa 50 anni, a cavallo del 500 a.C., e furono tra le prime monete coniate in Italia.",Metaponto,https://padovamusei.it/it/musei/museo-bottacin/collezioni/monete/statere-incuso-metaponto,museo-bottacin,0,25,0.0,0,0,0
730,Terzo di statere con testa di leone,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/94828.jpg?itok=GDinOKLP,Terzo di statere con testa di leone ,['Moneta'],VI sec. A.C. sec.,"Elettro, coniazione",Diametro: 12 cm Peso (gr.): 4.74,,"4/2007, caveau",,,,,,,,"Testa di leone naturalistico a destra, a fauci spalancate, con una verruca setolosa in alto, tra gli occhi, in prossimi della narice con quattro raggi (setole) visibili e forse un quinto di piccole dimensioni e rilievo; la criniera è realizzata con linee tratteggiate a forma di ""lisca di pesce"".  La moneta prsenta tracce di due contromarche: una a forma di Z, vicino alle fauci e un'altra forma di sigma rovesciato sulla guancia.",Due quadrati incusi ravvicinati e sul bordo una possibile contromarca,"Non è possibile dire quale sia la prima moneta coniata in assoluto, né chi sia il suo inventore. Esiste tuttavia un gruppo di monete in elettro (lega di oro e argento) emesse negli ultimi decenni del VII secolo a.C. in Asia Minore, tra Ionia e Lidia, che dimostra come la nascita delle moneta ebbe luogo in quell’area. 
L'ipotesi più probabile riporta l'invenzione al regno di Lidia, con la sua capitale Sardi, dove il fiume Pattolo portava pagliuzze di elettro dai giacimenti del monte Tmolo. L’epoca è quella del re Aliatte (610-560 a.C.), padre di Creso.
Certo è che, dovunque questo sia accaduto, viene ideata una tecnica specifica, la coniazione. Nelle prime esperienze, questa prevedeva l’utilizzo di un solo conio per il lato principale della moneta, mentre sull'altro era impresso un semplice punzone.
Il tipo del leone, simbolo regio per eccellenza, fa ipotizzare che questa serie appartenga alla dinastia che governava la regione, controllando anche le città greche sulla costa, prima della conquista da parte di Ciro, Gran Re dell’impero persiano (546 a.C.).",Lydia,https://padovamusei.it/it/musei/museo-bottacin/collezioni/monete/terzo-statere-testa-leone,museo-bottacin,0,12,0.0,0,0,0
